order_id,customer_id,order_status,order_date,required_date,shipped_date,store,staff_name
658,1051,4,17/01/2017,18/01/2017,18/01/2017,Baldwin Bikes,Venita
659,1391,4,17/01/2017,19/01/2017,18/01/2017,Baldwin Bikes,Venita
660,383,4,18/01/2017,19/01/2017,19/01/2017,Baldwin Bikes,Venita
661,626,4,18/01/2017,19/01/2017,20/01/2017,Baldwin Bikes,Marcelene
662,1125,4,19/01/2017,20/01/2017,20/01/2017,Santa Cruz Bikes,Genna
663,344,4,20/01/2017,22/01/2017,23/01/2017,Santa Cruz Bikes,Genna
664,681,4,20/01/2017,23/01/2017,22/01/2017,Baldwin Bikes,Venita
665,29,4,21/01/2017,22/01/2017,23/01/2017,Baldwin Bikes,Marcelene
666,770,4,21/01/2017,22/01/2017,24/01/2017,Baldwin Bikes,Venita
667,858,4,22/01/2017,24/01/2017,25/01/2017,Baldwin Bikes,Venita
668,297,4,22/01/2017,23/01/2017,24/01/2017,Rowlett Bikes,Kali
669,745,4,23/01/2017,24/01/2017,26/01/2017,Baldwin Bikes,Venita
670,361,4,24/01/2017,25/01/2017,25/01/2017,Baldwin Bikes,Marcelene
671,922,4,25/01/2017,28/01/2017,26/01/2017,Baldwin Bikes,Venita
672,908,4,26/01/2017,29/01/2017,29/01/2017,Baldwin Bikes,Marcelene
673,64,4,26/01/2017,28/01/2017,27/01/2017,Rowlett Bikes,Layla
674,733,4,27/01/2017,28/01/2017,29/01/2017,Baldwin Bikes,Marcelene
675,291,4,28/01/2017,31/01/2017,30/01/2017,Baldwin Bikes,Venita
676,790,4,28/01/2017,30/01/2017,31/01/2017,Baldwin Bikes,Venita
677,809,4,28/01/2017,31/01/2017,30/01/2017,Baldwin Bikes,Venita
678,250,4,28/01/2017,29/01/2017,31/01/2017,Rowlett Bikes,Layla
679,81,4,29/01/2017,30/01/2017,30/01/2017,Santa Cruz Bikes,Genna
680,245,4,29/01/2017,01/02/2017,30/01/2017,Santa Cruz Bikes,Genna
681,499,4,29/01/2017,01/02/2017,31/01/2017,Baldwin Bikes,Venita
682,614,4,29/01/2017,30/01/2017,30/01/2017,Baldwin Bikes,Marcelene
683,741,4,29/01/2017,31/01/2017,01/02/2017,Baldwin Bikes,Marcelene
684,762,4,31/01/2017,01/02/2017,02/02/2017,Baldwin Bikes,Marcelene
685,976,4,31/01/2017,03/02/2017,02/02/2017,Baldwin Bikes,Venita
686,380,4,01/02/2017,03/02/2017,04/02/2017,Baldwin Bikes,Venita
687,530,4,02/02/2017,05/02/2017,04/02/2017,Santa Cruz Bikes,Genna
688,343,4,02/02/2017,03/02/2017,05/02/2017,Baldwin Bikes,Venita
689,884,4,02/02/2017,03/02/2017,05/02/2017,Baldwin Bikes,Venita
690,1097,4,03/02/2017,04/02/2017,06/02/2017,Santa Cruz Bikes,Mireya
691,1081,4,04/02/2017,06/02/2017,06/02/2017,Baldwin Bikes,Venita
692,2,3,05/02/2017,05/02/2017,NULL,Santa Cruz Bikes,Genna
693,1233,4,05/02/2017,07/02/2017,06/02/2017,Santa Cruz Bikes,Genna
694,58,4,05/02/2017,06/02/2017,08/02/2017,Baldwin Bikes,Venita
695,606,4,05/02/2017,08/02/2017,07/02/2017,Baldwin Bikes,Venita
696,1242,4,05/02/2017,08/02/2017,08/02/2017,Baldwin Bikes,Venita
697,562,4,06/02/2017,08/02/2017,09/02/2017,Santa Cruz Bikes,Mireya
698,543,4,06/02/2017,08/02/2017,09/02/2017,Rowlett Bikes,Kali
699,958,4,06/02/2017,08/02/2017,09/02/2017,Rowlett Bikes,Layla
700,4,4,07/02/2017,10/02/2017,08/02/2017,Baldwin Bikes,Marcelene
701,850,4,07/02/2017,08/02/2017,09/02/2017,Rowlett Bikes,Layla
702,1352,4,08/02/2017,09/02/2017,11/02/2017,Santa Cruz Bikes,Genna
703,417,4,08/02/2017,09/02/2017,09/02/2017,Baldwin Bikes,Venita
704,1137,4,08/02/2017,09/02/2017,11/02/2017,Baldwin Bikes,Marcelene
705,1196,4,08/02/2017,11/02/2017,11/02/2017,Baldwin Bikes,Venita
706,1271,4,09/02/2017,12/02/2017,10/02/2017,Santa Cruz Bikes,Mireya
707,79,4,09/02/2017,11/02/2017,11/02/2017,Baldwin Bikes,Venita
708,660,4,10/02/2017,12/02/2017,11/02/2017,Santa Cruz Bikes,Mireya
709,1162,4,11/02/2017,13/02/2017,12/02/2017,Baldwin Bikes,Marcelene
710,295,4,13/02/2017,15/02/2017,16/02/2017,Baldwin Bikes,Marcelene
711,1246,4,13/02/2017,16/02/2017,14/02/2017,Baldwin Bikes,Marcelene
712,173,4,13/02/2017,14/02/2017,16/02/2017,Rowlett Bikes,Layla
713,207,4,13/02/2017,14/02/2017,15/02/2017,Rowlett Bikes,Kali
714,805,4,14/02/2017,17/02/2017,15/02/2017,Baldwin Bikes,Venita
715,12,3,15/02/2017,15/02/2017,NULL,Baldwin Bikes,Marcelene
716,672,4,15/02/2017,17/02/2017,18/02/2017,Baldwin Bikes,Marcelene
717,1312,4,15/02/2017,18/02/2017,17/02/2017,Baldwin Bikes,Marcelene
718,38,4,16/02/2017,17/02/2017,17/02/2017,Baldwin Bikes,Venita
719,200,4,16/02/2017,19/02/2017,18/02/2017,Baldwin Bikes,Marcelene
720,382,4,16/02/2017,19/02/2017,19/02/2017,Baldwin Bikes,Marcelene
721,625,4,16/02/2017,19/02/2017,17/02/2017,Baldwin Bikes,Venita
722,1399,4,18/02/2017,20/02/2017,21/02/2017,Baldwin Bikes,Venita
723,845,4,19/02/2017,21/02/2017,22/02/2017,Baldwin Bikes,Marcelene
724,864,4,19/02/2017,22/02/2017,21/02/2017,Baldwin Bikes,Marcelene
725,870,4,19/02/2017,22/02/2017,22/02/2017,Baldwin Bikes,Venita
726,969,4,19/02/2017,22/02/2017,20/02/2017,Baldwin Bikes,Marcelene
727,962,4,19/02/2017,22/02/2017,21/02/2017,Rowlett Bikes,Layla
728,1138,4,20/02/2017,21/02/2017,23/02/2017,Santa Cruz Bikes,Genna
729,897,4,20/02/2017,22/02/2017,21/02/2017,Baldwin Bikes,Venita
730,500,4,21/02/2017,24/02/2017,22/02/2017,Baldwin Bikes,Marcelene
731,910,4,25/02/2017,27/02/2017,27/02/2017,Rowlett Bikes,Layla
732,147,4,26/02/2017,27/02/2017,01/03/2017,Baldwin Bikes,Venita
733,832,4,26/02/2017,01/03/2017,27/02/2017,Baldwin Bikes,Venita
734,939,4,26/02/2017,28/02/2017,01/03/2017,Rowlett Bikes,Layla
735,20,3,27/02/2017,27/02/2017,NULL,Rowlett Bikes,Layla
736,184,4,27/02/2017,28/02/2017,28/02/2017,Baldwin Bikes,Venita
737,694,4,27/02/2017,01/03/2017,28/02/2017,Baldwin Bikes,Marcelene
738,124,4,28/02/2017,01/03/2017,03/03/2017,Santa Cruz Bikes,Mireya
739,49,4,28/02/2017,01/03/2017,02/03/2017,Baldwin Bikes,Marcelene
740,1113,4,28/02/2017,01/03/2017,02/03/2017,Baldwin Bikes,Marcelene
741,119,4,28/02/2017,01/03/2017,01/03/2017,Rowlett Bikes,Kali
742,433,4,28/02/2017,01/03/2017,01/03/2017,Rowlett Bikes,Layla
743,137,4,01/03/2017,04/03/2017,04/03/2017,Baldwin Bikes,Marcelene
744,166,4,01/03/2017,02/03/2017,02/03/2017,Baldwin Bikes,Venita
745,698,4,01/03/2017,03/03/2017,03/03/2017,Baldwin Bikes,Venita
746,391,4,02/03/2017,04/03/2017,05/03/2017,Santa Cruz Bikes,Genna
747,87,4,03/03/2017,04/03/2017,05/03/2017,Santa Cruz Bikes,Genna
748,1072,4,03/03/2017,05/03/2017,04/03/2017,Rowlett Bikes,Kali
749,255,4,04/03/2017,07/03/2017,05/03/2017,Baldwin Bikes,Venita
750,232,4,04/03/2017,07/03/2017,05/03/2017,Rowlett Bikes,Kali
751,731,4,05/03/2017,08/03/2017,07/03/2017,Santa Cruz Bikes,Genna
752,335,4,05/03/2017,06/03/2017,07/03/2017,Baldwin Bikes,Marcelene
753,1201,4,05/03/2017,08/03/2017,08/03/2017,Baldwin Bikes,Venita
754,646,4,06/03/2017,07/03/2017,08/03/2017,Santa Cruz Bikes,Mireya
755,531,4,06/03/2017,07/03/2017,07/03/2017,Baldwin Bikes,Marcelene
756,1143,4,06/03/2017,07/03/2017,09/03/2017,Baldwin Bikes,Marcelene
757,1336,4,06/03/2017,08/03/2017,09/03/2017,Baldwin Bikes,Venita
758,953,4,06/03/2017,08/03/2017,07/03/2017,Rowlett Bikes,Layla
759,284,4,07/03/2017,09/03/2017,08/03/2017,Baldwin Bikes,Venita
760,1104,4,07/03/2017,10/03/2017,10/03/2017,Baldwin Bikes,Marcelene
761,1291,4,07/03/2017,08/03/2017,10/03/2017,Baldwin Bikes,Venita
762,572,4,08/03/2017,09/03/2017,09/03/2017,Baldwin Bikes,Marcelene
763,842,4,08/03/2017,10/03/2017,09/03/2017,Rowlett Bikes,Layla
764,701,4,09/03/2017,10/03/2017,12/03/2017,Santa Cruz Bikes,Mireya
765,1152,4,09/03/2017,11/03/2017,12/03/2017,Santa Cruz Bikes,Mireya
766,141,4,09/03/2017,11/03/2017,12/03/2017,Baldwin Bikes,Marcelene
767,564,4,09/03/2017,10/03/2017,11/03/2017,Baldwin Bikes,Venita
768,841,4,09/03/2017,12/03/2017,10/03/2017,Baldwin Bikes,Venita
769,946,4,09/03/2017,11/03/2017,11/03/2017,Baldwin Bikes,Marcelene
770,135,4,09/03/2017,11/03/2017,11/03/2017,Rowlett Bikes,Layla
771,671,4,11/03/2017,14/03/2017,12/03/2017,Santa Cruz Bikes,Genna
772,448,4,11/03/2017,12/03/2017,13/03/2017,Baldwin Bikes,Venita
773,1385,4,11/03/2017,12/03/2017,12/03/2017,Baldwin Bikes,Marcelene
774,690,4,12/03/2017,14/03/2017,14/03/2017,Baldwin Bikes,Marcelene
775,968,4,12/03/2017,13/03/2017,13/03/2017,Baldwin Bikes,Marcelene
776,490,4,13/03/2017,15/03/2017,16/03/2017,Baldwin Bikes,Marcelene
777,496,4,13/03/2017,16/03/2017,16/03/2017,Baldwin Bikes,Marcelene
778,56,3,15/03/2017,15/03/2017,NULL,Rowlett Bikes,Layla
779,367,4,15/03/2017,16/03/2017,18/03/2017,Baldwin Bikes,Marcelene
780,592,4,15/03/2017,17/03/2017,17/03/2017,Baldwin Bikes,Marcelene
781,1018,4,15/03/2017,16/03/2017,17/03/2017,Baldwin Bikes,Marcelene
782,1298,4,15/03/2017,16/03/2017,18/03/2017,Baldwin Bikes,Venita
783,1343,4,16/03/2017,19/03/2017,17/03/2017,Santa Cruz Bikes,Mireya
784,430,4,16/03/2017,19/03/2017,19/03/2017,Baldwin Bikes,Venita
785,794,4,18/03/2017,19/03/2017,20/03/2017,Santa Cruz Bikes,Mireya
786,249,4,18/03/2017,20/03/2017,19/03/2017,Baldwin Bikes,Marcelene
787,700,4,18/03/2017,20/03/2017,19/03/2017,Rowlett Bikes,Layla
788,1363,4,18/03/2017,20/03/2017,20/03/2017,Rowlett Bikes,Layla
789,772,4,19/03/2017,20/03/2017,20/03/2017,Baldwin Bikes,Marcelene
790,1015,4,19/03/2017,21/03/2017,22/03/2017,Baldwin Bikes,Venita
791,432,4,20/03/2017,22/03/2017,23/03/2017,Baldwin Bikes,Marcelene
792,479,4,22/03/2017,23/03/2017,24/03/2017,Baldwin Bikes,Marcelene
793,653,4,23/03/2017,24/03/2017,24/03/2017,Baldwin Bikes,Marcelene
794,863,4,23/03/2017,25/03/2017,24/03/2017,Baldwin Bikes,Venita
795,992,4,23/03/2017,25/03/2017,26/03/2017,Baldwin Bikes,Venita
796,154,4,23/03/2017,26/03/2017,25/03/2017,Rowlett Bikes,Layla
797,374,4,24/03/2017,26/03/2017,26/03/2017,Baldwin Bikes,Venita
798,619,4,26/03/2017,28/03/2017,29/03/2017,Santa Cruz Bikes,Genna
799,607,4,27/03/2017,28/03/2017,29/03/2017,Santa Cruz Bikes,Genna
800,1057,4,27/03/2017,29/03/2017,28/03/2017,Baldwin Bikes,Marcelene
801,78,4,28/03/2017,29/03/2017,30/03/2017,Santa Cruz Bikes,Mireya
802,340,4,28/03/2017,29/03/2017,30/03/2017,Baldwin Bikes,Marcelene
803,1105,4,28/03/2017,31/03/2017,30/03/2017,Rowlett Bikes,Kali
804,95,4,29/03/2017,31/03/2017,30/03/2017,Baldwin Bikes,Marcelene
805,420,4,29/03/2017,30/03/2017,01/04/2017,Baldwin Bikes,Marcelene
806,234,4,30/03/2017,31/03/2017,31/03/2017,Baldwin Bikes,Venita
807,1148,4,30/03/2017,01/04/2017,02/04/2017,Baldwin Bikes,Marcelene
808,315,4,31/03/2017,02/04/2017,02/04/2017,Baldwin Bikes,Marcelene
809,1222,4,31/03/2017,03/04/2017,03/04/2017,Baldwin Bikes,Venita
810,153,3,01/04/2017,01/04/2017,NULL,Rowlett Bikes,Kali
811,524,4,01/04/2017,04/04/2017,04/04/2017,Baldwin Bikes,Venita
812,1164,4,01/04/2017,02/04/2017,03/04/2017,Baldwin Bikes,Venita
813,1203,4,01/04/2017,03/04/2017,02/04/2017,Rowlett Bikes,Layla
814,629,4,02/04/2017,05/04/2017,03/04/2017,Baldwin Bikes,Venita
815,1251,4,03/04/2017,05/04/2017,04/04/2017,Santa Cruz Bikes,Genna
816,811,4,03/04/2017,05/04/2017,05/04/2017,Baldwin Bikes,Marcelene
817,301,4,04/04/2017,05/04/2017,07/04/2017,Baldwin Bikes,Venita
818,1319,4,04/04/2017,07/04/2017,07/04/2017,Baldwin Bikes,Marcelene
819,221,4,04/04/2017,07/04/2017,05/04/2017,Rowlett Bikes,Layla
820,725,4,05/04/2017,08/04/2017,07/04/2017,Baldwin Bikes,Venita
821,1181,4,05/04/2017,07/04/2017,08/04/2017,Baldwin Bikes,Venita
822,294,4,06/04/2017,08/04/2017,09/04/2017,Baldwin Bikes,Venita
823,415,4,06/04/2017,07/04/2017,08/04/2017,Rowlett Bikes,Kali
824,993,4,07/04/2017,09/04/2017,10/04/2017,Santa Cruz Bikes,Mireya
825,10,4,07/04/2017,08/04/2017,09/04/2017,Baldwin Bikes,Venita
826,45,4,07/04/2017,10/04/2017,10/04/2017,Baldwin Bikes,Marcelene
827,666,4,07/04/2017,10/04/2017,10/04/2017,Baldwin Bikes,Venita
828,246,4,09/04/2017,10/04/2017,12/04/2017,Baldwin Bikes,Marcelene
829,674,4,09/04/2017,10/04/2017,10/04/2017,Baldwin Bikes,Venita
830,431,4,11/04/2017,14/04/2017,12/04/2017,Baldwin Bikes,Marcelene
831,1000,4,11/04/2017,12/04/2017,12/04/2017,Baldwin Bikes,Venita
832,1215,4,11/04/2017,12/04/2017,12/04/2017,Baldwin Bikes,Venita
833,406,4,12/04/2017,14/04/2017,15/04/2017,Baldwin Bikes,Venita
834,890,4,12/04/2017,13/04/2017,15/04/2017,Baldwin Bikes,Marcelene
835,940,4,13/04/2017,15/04/2017,14/04/2017,Santa Cruz Bikes,Mireya
836,455,4,13/04/2017,16/04/2017,14/04/2017,Baldwin Bikes,Marcelene
837,948,4,13/04/2017,16/04/2017,14/04/2017,Baldwin Bikes,Venita
838,1395,4,14/04/2017,17/04/2017,15/04/2017,Baldwin Bikes,Venita
839,1332,4,15/04/2017,18/04/2017,16/04/2017,Santa Cruz Bikes,Genna
840,372,4,15/04/2017,16/04/2017,16/04/2017,Baldwin Bikes,Marcelene
841,428,4,15/04/2017,18/04/2017,17/04/2017,Baldwin Bikes,Venita
842,1133,4,15/04/2017,18/04/2017,16/04/2017,Baldwin Bikes,Marcelene
843,1059,4,16/04/2017,17/04/2017,19/04/2017,Baldwin Bikes,Venita
844,1436,4,16/04/2017,17/04/2017,18/04/2017,Baldwin Bikes,Marcelene
845,662,4,17/04/2017,18/04/2017,18/04/2017,Baldwin Bikes,Venita
846,715,4,17/04/2017,19/04/2017,19/04/2017,Baldwin Bikes,Marcelene
847,329,4,18/04/2017,19/04/2017,19/04/2017,Baldwin Bikes,Venita
848,597,4,18/04/2017,20/04/2017,20/04/2017,Baldwin Bikes,Venita
849,776,4,19/04/2017,20/04/2017,21/04/2017,Santa Cruz Bikes,Mireya
850,1346,4,19/04/2017,22/04/2017,22/04/2017,Santa Cruz Bikes,Genna
851,1139,4,20/04/2017,21/04/2017,22/04/2017,Baldwin Bikes,Marcelene
852,13,4,21/04/2017,23/04/2017,22/04/2017,Rowlett Bikes,Layla
853,883,4,21/04/2017,24/04/2017,24/04/2017,Rowlett Bikes,Kali
854,177,4,22/04/2017,25/04/2017,23/04/2017,Baldwin Bikes,Marcelene
855,775,4,22/04/2017,23/04/2017,25/04/2017,Baldwin Bikes,Marcelene
856,477,4,23/04/2017,25/04/2017,26/04/2017,Baldwin Bikes,Marcelene
857,1402,4,24/04/2017,25/04/2017,26/04/2017,Baldwin Bikes,Venita
858,162,4,25/04/2017,27/04/2017,28/04/2017,Baldwin Bikes,Marcelene
859,644,4,25/04/2017,26/04/2017,26/04/2017,Baldwin Bikes,Marcelene
860,473,4,27/04/2017,29/04/2017,28/04/2017,Baldwin Bikes,Venita
861,1177,4,27/04/2017,29/04/2017,30/04/2017,Baldwin Bikes,Venita
862,1230,4,27/04/2017,30/04/2017,29/04/2017,Rowlett Bikes,Kali
863,446,4,28/04/2017,30/04/2017,01/05/2017,Baldwin Bikes,Venita
864,902,4,28/04/2017,30/04/2017,29/04/2017,Baldwin Bikes,Marcelene
865,974,4,29/04/2017,02/05/2017,01/05/2017,Baldwin Bikes,Marcelene
866,1410,4,29/04/2017,30/04/2017,01/05/2017,Baldwin Bikes,Marcelene
867,97,4,01/05/2017,03/05/2017,02/05/2017,Santa Cruz Bikes,Genna
868,868,4,01/05/2017,04/05/2017,02/05/2017,Santa Cruz Bikes,Genna
869,844,4,01/05/2017,04/05/2017,02/05/2017,Baldwin Bikes,Venita
870,1416,4,01/05/2017,04/05/2017,02/05/2017,Baldwin Bikes,Marcelene
871,358,4,02/05/2017,04/05/2017,03/05/2017,Baldwin Bikes,Venita
872,394,4,03/05/2017,06/05/2017,06/05/2017,Santa Cruz Bikes,Genna
873,829,4,03/05/2017,05/05/2017,05/05/2017,Baldwin Bikes,Venita
874,661,4,04/05/2017,05/05/2017,06/05/2017,Baldwin Bikes,Venita
875,386,4,05/05/2017,06/05/2017,08/05/2017,Santa Cruz Bikes,Genna
876,1046,4,05/05/2017,08/05/2017,06/05/2017,Baldwin Bikes,Venita
877,784,4,06/05/2017,07/05/2017,08/05/2017,Baldwin Bikes,Marcelene
878,224,4,07/05/2017,10/05/2017,09/05/2017,Santa Cruz Bikes,Genna
879,214,4,08/05/2017,09/05/2017,09/05/2017,Baldwin Bikes,Venita
880,1206,4,08/05/2017,11/05/2017,10/05/2017,Baldwin Bikes,Marcelene
881,1024,4,08/05/2017,11/05/2017,11/05/2017,Rowlett Bikes,Layla
882,196,4,09/05/2017,12/05/2017,10/05/2017,Baldwin Bikes,Marcelene
883,507,4,11/05/2017,13/05/2017,14/05/2017,Baldwin Bikes,Marcelene
884,871,4,11/05/2017,13/05/2017,12/05/2017,Baldwin Bikes,Venita
885,66,3,13/05/2017,13/05/2017,NULL,Rowlett Bikes,Kali
886,1396,4,13/05/2017,14/05/2017,15/05/2017,Santa Cruz Bikes,Mireya
887,1195,4,13/05/2017,15/05/2017,15/05/2017,Baldwin Bikes,Marcelene
888,1038,4,14/05/2017,16/05/2017,16/05/2017,Baldwin Bikes,Venita
889,830,4,14/05/2017,17/05/2017,15/05/2017,Rowlett Bikes,Kali
890,171,4,15/05/2017,18/05/2017,18/05/2017,Baldwin Bikes,Marcelene
891,384,4,15/05/2017,18/05/2017,16/05/2017,Baldwin Bikes,Marcelene
892,651,4,15/05/2017,18/05/2017,17/05/2017,Baldwin Bikes,Venita
893,1293,4,16/05/2017,19/05/2017,19/05/2017,Baldwin Bikes,Venita
894,1320,4,16/05/2017,19/05/2017,19/05/2017,Baldwin Bikes,Marcelene
895,857,4,18/05/2017,21/05/2017,19/05/2017,Baldwin Bikes,Marcelene
896,376,4,19/05/2017,22/05/2017,21/05/2017,Rowlett Bikes,Layla
897,47,4,20/05/2017,21/05/2017,21/05/2017,Santa Cruz Bikes,Mireya
898,352,4,20/05/2017,21/05/2017,22/05/2017,Baldwin Bikes,Marcelene
899,605,4,20/05/2017,21/05/2017,21/05/2017,Baldwin Bikes,Venita
900,971,4,20/05/2017,21/05/2017,22/05/2017,Baldwin Bikes,Marcelene
901,345,4,21/05/2017,22/05/2017,24/05/2017,Baldwin Bikes,Venita
902,1278,4,21/05/2017,24/05/2017,22/05/2017,Baldwin Bikes,Marcelene
903,179,4,22/05/2017,23/05/2017,24/05/2017,Baldwin Bikes,Venita
904,1020,4,23/05/2017,26/05/2017,24/05/2017,Santa Cruz Bikes,Mireya
905,609,4,23/05/2017,26/05/2017,24/05/2017,Baldwin Bikes,Marcelene
906,877,4,23/05/2017,26/05/2017,26/05/2017,Baldwin Bikes,Venita
907,120,4,24/05/2017,26/05/2017,27/05/2017,Santa Cruz Bikes,Mireya
908,402,4,25/05/2017,28/05/2017,27/05/2017,Baldwin Bikes,Venita
909,188,4,26/05/2017,27/05/2017,28/05/2017,Santa Cruz Bikes,Mireya
910,342,4,26/05/2017,28/05/2017,28/05/2017,Baldwin Bikes,Venita
911,887,4,26/05/2017,29/05/2017,29/05/2017,Baldwin Bikes,Marcelene
912,519,4,27/05/2017,29/05/2017,29/05/2017,Santa Cruz Bikes,Mireya
913,699,4,27/05/2017,29/05/2017,29/05/2017,Baldwin Bikes,Marcelene
914,1068,4,28/05/2017,31/05/2017,31/05/2017,Santa Cruz Bikes,Mireya
915,215,4,28/05/2017,30/05/2017,30/05/2017,Baldwin Bikes,Marcelene
916,718,4,28/05/2017,29/05/2017,29/05/2017,Baldwin Bikes,Marcelene
917,881,4,29/05/2017,31/05/2017,01/06/2017,Santa Cruz Bikes,Mireya
918,242,4,30/05/2017,31/05/2017,31/05/2017,Santa Cruz Bikes,Genna
919,781,4,30/05/2017,31/05/2017,31/05/2017,Baldwin Bikes,Venita
920,966,4,30/05/2017,01/06/2017,02/06/2017,Baldwin Bikes,Venita
921,628,4,31/05/2017,02/06/2017,02/06/2017,Baldwin Bikes,Marcelene
922,656,4,31/05/2017,01/06/2017,03/06/2017,Baldwin Bikes,Marcelene
923,769,4,31/05/2017,03/06/2017,02/06/2017,Baldwin Bikes,Venita
924,68,3,02/06/2017,02/06/2017,NULL,Rowlett Bikes,Kali
925,1316,4,02/06/2017,05/06/2017,03/06/2017,Baldwin Bikes,Venita
926,233,4,03/06/2017,05/06/2017,06/06/2017,Santa Cruz Bikes,Mireya
927,1438,4,03/06/2017,05/06/2017,06/06/2017,Santa Cruz Bikes,Mireya
928,957,4,05/06/2017,06/06/2017,06/06/2017,Santa Cruz Bikes,Genna
929,472,4,05/06/2017,06/06/2017,08/06/2017,Baldwin Bikes,Marcelene
930,1224,4,05/06/2017,06/06/2017,06/06/2017,Rowlett Bikes,Layla
931,631,4,07/06/2017,08/06/2017,08/06/2017,Baldwin Bikes,Marcelene
932,804,4,07/06/2017,08/06/2017,09/06/2017,Baldwin Bikes,Marcelene
933,909,4,07/06/2017,10/06/2017,08/06/2017,Baldwin Bikes,Marcelene
934,93,4,09/06/2017,10/06/2017,12/06/2017,Baldwin Bikes,Venita
935,43,3,10/06/2017,10/06/2017,NULL,Rowlett Bikes,Kali
936,265,4,10/06/2017,13/06/2017,12/06/2017,Baldwin Bikes,Marcelene
937,73,4,11/06/2017,14/06/2017,13/06/2017,Baldwin Bikes,Venita
938,129,4,11/06/2017,12/06/2017,12/06/2017,Baldwin Bikes,Marcelene
939,1407,4,11/06/2017,12/06/2017,14/06/2017,Baldwin Bikes,Marcelene
940,585,4,12/06/2017,14/06/2017,13/06/2017,Santa Cruz Bikes,Mireya
941,736,4,12/06/2017,14/06/2017,14/06/2017,Santa Cruz Bikes,Mireya
942,537,4,13/06/2017,16/06/2017,15/06/2017,Baldwin Bikes,Marcelene
943,1025,4,13/06/2017,15/06/2017,15/06/2017,Baldwin Bikes,Marcelene
944,138,4,14/06/2017,15/06/2017,17/06/2017,Santa Cruz Bikes,Genna
945,167,4,14/06/2017,15/06/2017,16/06/2017,Baldwin Bikes,Venita
946,525,4,14/06/2017,16/06/2017,15/06/2017,Baldwin Bikes,Marcelene
947,278,4,15/06/2017,18/06/2017,17/06/2017,Santa Cruz Bikes,Genna
948,618,4,15/06/2017,17/06/2017,17/06/2017,Baldwin Bikes,Marcelene
949,867,4,16/06/2017,18/06/2017,17/06/2017,Santa Cruz Bikes,Genna
950,142,4,16/06/2017,19/06/2017,18/06/2017,Baldwin Bikes,Marcelene
951,339,4,16/06/2017,19/06/2017,19/06/2017,Baldwin Bikes,Venita
952,355,4,16/06/2017,18/06/2017,18/06/2017,Baldwin Bikes,Venita
953,658,4,16/06/2017,18/06/2017,17/06/2017,Baldwin Bikes,Venita
954,611,4,17/06/2017,20/06/2017,20/06/2017,Baldwin Bikes,Marcelene
955,880,4,17/06/2017,19/06/2017,18/06/2017,Baldwin Bikes,Marcelene
956,1184,4,17/06/2017,19/06/2017,20/06/2017,Baldwin Bikes,Marcelene
957,722,4,17/06/2017,20/06/2017,20/06/2017,Rowlett Bikes,Layla
958,1276,4,18/06/2017,20/06/2017,19/06/2017,Santa Cruz Bikes,Mireya
959,650,4,18/06/2017,21/06/2017,21/06/2017,Baldwin Bikes,Venita
960,1390,4,18/06/2017,19/06/2017,19/06/2017,Baldwin Bikes,Venita
961,82,4,19/06/2017,21/06/2017,22/06/2017,Santa Cruz Bikes,Mireya
962,570,4,19/06/2017,22/06/2017,20/06/2017,Baldwin Bikes,Venita
963,1432,4,19/06/2017,21/06/2017,21/06/2017,Baldwin Bikes,Marcelene
964,404,4,20/06/2017,22/06/2017,22/06/2017,Baldwin Bikes,Venita
965,457,4,20/06/2017,22/06/2017,23/06/2017,Baldwin Bikes,Marcelene
966,389,4,20/06/2017,22/06/2017,22/06/2017,Rowlett Bikes,Kali
967,1323,4,21/06/2017,24/06/2017,24/06/2017,Baldwin Bikes,Marcelene
968,1403,4,21/06/2017,23/06/2017,23/06/2017,Baldwin Bikes,Marcelene
969,248,4,21/06/2017,24/06/2017,22/06/2017,Rowlett Bikes,Layla
970,836,4,22/06/2017,25/06/2017,23/06/2017,Baldwin Bikes,Venita
971,1426,4,22/06/2017,23/06/2017,24/06/2017,Rowlett Bikes,Kali
972,270,4,23/06/2017,24/06/2017,25/06/2017,Baldwin Bikes,Venita
973,238,4,24/06/2017,27/06/2017,27/06/2017,Baldwin Bikes,Marcelene
974,511,4,24/06/2017,27/06/2017,27/06/2017,Rowlett Bikes,Kali
975,1092,4,25/06/2017,27/06/2017,28/06/2017,Baldwin Bikes,Marcelene
976,1266,4,25/06/2017,28/06/2017,27/06/2017,Rowlett Bikes,Layla
977,400,4,26/06/2017,28/06/2017,27/06/2017,Baldwin Bikes,Venita
978,1123,4,26/06/2017,28/06/2017,27/06/2017,Baldwin Bikes,Marcelene
979,1190,4,26/06/2017,29/06/2017,27/06/2017,Baldwin Bikes,Marcelene
980,328,4,26/06/2017,28/06/2017,27/06/2017,Rowlett Bikes,Layla
981,687,4,26/06/2017,29/06/2017,28/06/2017,Rowlett Bikes,Kali
982,1423,4,26/06/2017,29/06/2017,28/06/2017,Rowlett Bikes,Layla
983,1158,4,27/06/2017,28/06/2017,29/06/2017,Baldwin Bikes,Marcelene
984,1287,4,27/06/2017,28/06/2017,29/06/2017,Baldwin Bikes,Venita
985,461,4,30/06/2017,02/07/2017,01/07/2017,Baldwin Bikes,Marcelene
986,556,4,30/06/2017,03/07/2017,01/07/2017,Baldwin Bikes,Venita
987,172,4,02/07/2017,04/07/2017,04/07/2017,Santa Cruz Bikes,Mireya
